ResourceName,StandardName,DisplayName,Definition,Groups,SimpleDataType,SourceResource,SugMaxLength,SugMaxPrecision,Synonyms,FrenchCanadianDisplayName,SpanishDisplayName,ElementStatus,RecordId,LegacyRecordId,LookupStatus,LookupName,RepeatingElement,PropertyTypes,Payloads,StatusChangeDate,RevisedDate,AddedInVersion,WikiPageTitle,WikiPageUrl,WikiPageId,TargetResourceKey,SourceResourceKey,BEDES
Office,MainOffice,Main Office,The main office for the office record.,,Resource,Office,,,,,,Active,4baa113,,,,No,,,2020-01-20,2020-01-20,1.7.0,MainOffice Field,https://ddwiki.reso.org/display/DDW17/MainOffice+Field,1130662,MainOfficeKey,OfficeKey,
Office,MainOfficeKey,Main Office Key,OfficeKey of the Main Office in a firm/company of offices. This is a self referencing foreign key relating to this resource's OfficeKey. This key may be the same value as the OfficeKey for a given record if the given office is the Main Office.,,String,,255,,,Clé du bureau principal,Clave de Despacho Principal,Active,9530452,120035,,,No,,IDX,2018-12-26,2018-12-05,,MainOfficeKey Field,https://ddwiki.reso.org/display/DDW17/MainOfficeKey+Field,1130421,,,
Office,MainOfficeMlsId,Main Office MLS ID,OfficeMlsId of the Main Office in a firm/company of offices.,,String,,25,,,ID MLS du bureau principal,ID de MLS de Despacho Enlistado,Active,092fa3c,120036,,,No,,IDX,2018-12-26,2018-12-05,,MainOfficeMlsId Field,https://ddwiki.reso.org/display/DDW17/MainOfficeMlsId+Field,1130427,,,
Office,Media,Media,The media for the Office record.,,Collection,Media,,,,,,Active,051d3b0,,,,No,,,2020-01-20,2020-01-20,1.7.0,Media Field (Office),https://ddwiki.reso.org/pages/viewpage.action?pageId=1130698,1130698,,"ResourceRecordKey, ResourceName",
Office,ModificationTimestamp,Modification Timestamp,Date/time the roster (member or office) record was last modified.,,Timestamp,,27,,,Heure et date de la modification,Marca de Tiempo de Modificación,Active,a379927,120034,,,No,,IDX,2018-12-26,2018-12-05,,ModificationTimestamp Field (Office),https://ddwiki.reso.org/pages/viewpage.action?pageId=1130433,1130433,,,"Date Status = ""Modified""Date = [value]"
Office,OfficeAddress1,Office Address 1,"The street number, direction, name and suffix of the office.",,String,,50,,,Adresse du bureau 1,Dirección de Despacho1,Active,7f7613c,120023,,,No,,IDX,2018-12-26,2018-12-05,,OfficeAddress1 Field,https://ddwiki.reso.org/display/DDW17/OfficeAddress1+Field,1130456,,,Address Line 1 = [value]
Office,OfficeAddress2,Office Address 2,The unit/suite number of the office.,,String,,50,,,Adresse du bureau 2,Dirección de Despacho2,Active,d4f781d,120024,,,No,,IDX,2018-12-26,2018-12-05,,OfficeAddress2 Field,https://ddwiki.reso.org/display/DDW17/OfficeAddress2+Field,1130462,,,Address Line 2 = [value]
Office,OfficeAOR,Office AOR,The Office's Board or Association of REALTORS.,,"String List, Single",,50,,,Chambre/association du bureau,Despacho de AOR,Active,c62d430,120014,Open,AOR,No,,,2013-05-21,2012-12-12,,OfficeAOR Field,https://ddwiki.reso.org/display/DDW17/OfficeAOR+Field,1130439,,,"Contact Label = ""Association of Realtors""Company Name = [value]"
Office,OfficeAORkey,Office AOR Key,"A system unique identifier. Specifically, in aggregation systems, the OfficeAORkey is the system unique identifier from the system that the record was retrieved. This may be identical to the related xxxId. This is a foreign key relating to the AOR's member management system in which the record was originated.",,String,,255,,,Clé de la chambre/association du bureau,Clave de Despacho de AOR,Active,193a554,120016,,,No,,,2015-07-21,2015-02-01,,OfficeAORkey Field,https://ddwiki.reso.org/display/DDW17/OfficeAORkey+Field,1130450,,,"Contact Label = ""Association of Realtors""Subaddress Type = ""Key""Identifier = [value]"
Office,OfficeAORMlsId,Office AOR MLS ID,"The local, well-known identifier for the office's Association of REALTORS. This value may not be unique, specifically in the case of aggregation systems, this value should be the identifier from the original system.",,String,,25,,,ID MLS de la chambre/association du bureau,ID de MLS de Despacho de AOR,Active,9f7da29,120015,,,No,,,2013-05-21,2012-12-12,,OfficeAORMlsId Field,https://ddwiki.reso.org/display/DDW17/OfficeAORMlsId+Field,1130444,,,"Contact Label = ""Association of Realtors""Identifier = [value]"
Office,OfficeAssociationComments,Office Association Comments,Notes relating to the office.,,String,,500,,,Remarques de l’association sur le bureau,Comentarios de Asociación de Despacho,Active,db177ac,120031,,,No,,,2013-05-21,2012-12-12,,OfficeAssociationComments Field,https://ddwiki.reso.org/display/DDW17/OfficeAssociationComments+Field,1130468,,,
Office,OfficeBranchType,Office Branch Type,"The level of the office in the hierarchy of Main, Branch, Stand Alone, etc.,",,"String List, Single",,50,,,Type de bureau,Tipo de Sucursal,Active,02f4683,120011,Open,OfficeBranchType,No,,,2017-08-09,2018-06-02,,OfficeBranchType Field,https://ddwiki.reso.org/display/DDW17/OfficeBranchType+Field,1130474,,,
Office,OfficeBroker,Office Broker,The broker for the office.,,Resource,Member,,,,,,Active,9da1c44,,,,No,,,2020-01-20,2020-01-20,1.7.0,OfficeBroker Field,https://ddwiki.reso.org/display/DDW17/OfficeBroker+Field,1130668,OfficeBrokerKey,MemberKey,
Office,OfficeBrokerKey,Office Broker Key,The MemberKey of the responsible/owning broker. This is a foreign key relating to the Member resource's MemberKey.,,String,,255,,,Clé du dirigeant du bureau,Clave de Corredor de Despacho,Active,8932ec6,120020,,,No,,IDX,2018-12-26,2018-12-05,,OfficeBrokerKey Field,https://ddwiki.reso.org/display/DDW17/OfficeBrokerKey+Field,1130478,,,
Office,OfficeBrokerMlsId,Office Broker MLS ID,The MemberMlsId of the responsible/owning broker.,,String,,25,,,ID MLS du dirigeant du bureau,Clave de Corredor de Despacho,Active,92cf29d,120019,,,No,,,2013-05-21,2012-12-12,,OfficeBrokerMlsId Field,https://ddwiki.reso.org/display/DDW17/OfficeBrokerMlsId+Field,1130484,,,
Office,OfficeCity,Office City,The city of the office.,,String,,50,,,Ville du bureau,Ciudad de Despacho,Active,4bd9d02,120025,,,No,,IDX,2018-12-26,2018-12-05,,OfficeCity Field,https://ddwiki.reso.org/display/DDW17/OfficeCity+Field,1130490,,,City = [value]
Office,OfficeCorporateLicense,Office Corporate License,"When an office/firm is a corporation, an independent license number is issued.",,String,,50,,,Licence de société du bureau,Licencia Corporativa de Despacho,Active,e9e01bf,120018,,,No,,,2016-06-21,2015-09-02,,OfficeCorporateLicense Field,https://ddwiki.reso.org/display/DDW17/OfficeCorporateLicense+Field,1130496,,,
Office,OfficeCountyOrParish,Office County Or Parish,The county or parish in which the offices is located.,,"String List, Single",,50,,County,Comté ou paroisse du bureau,Condado o Distrito de Despacho,Active,59db461,120029,Open,CountyOrParish,No,,,2013-05-21,2012-12-12,,OfficeCountyOrParish Field,https://ddwiki.reso.org/display/DDW17/OfficeCountyOrParish+Field,1130502,,,County = [value]
Office,OfficeEmail,Office Email,The email address of the office,,String,,80,,,Adresse courriel du bureau,Email de Despacho,Active,2cf756a,120009,,,No,,,2013-05-21,2012-12-12,,OfficeEmail Field,https://ddwiki.reso.org/display/DDW17/OfficeEmail+Field,1130506,,,Email Address = [value]
Office,OfficeFax,Office Fax,North American 10 digit phone numbers should be in the format of ###-###-#### (separated by hyphens). Other conventions should use the common local standard. International numbers should be preceded by a plus symbol.,,String,,16,,,Numéro de télécopieur du bureau,Fax de Despacho,Active,2467b69,120008,,,No,,,2013-05-21,2012-12-12,,OfficeFax Field,https://ddwiki.reso.org/display/DDW17/OfficeFax+Field,1130512,,,"Telephone Number Label = ""Fax""Telephone Number = [value]"
Office,OfficeKey,Office Key,"A system unique identifier. Specifically, in aggregation systems, the Key is the system unique identifier from the system that the record was just retrieved. This may be identical to the related xxxId identifier, but the key is guaranteed unique for this record set.",,String,,255,,,Clé du bureau,Clave de Despacho,Active,1049fc8,120001,,,No,,IDX,2018-12-26,2018-12-05,,OfficeKey Field (Office),https://ddwiki.reso.org/pages/viewpage.action?pageId=1130518,1130518,,,"Subaddress Type = ""Key""Contact ID = [value]"
Office,OfficeManager,Office Manager,The office manager for the office.,,Resource,Member,,,,,,Active,a46b5ad,,,,No,,,2020-01-20,2020-01-20,1.7.0,OfficeManager Field,https://ddwiki.reso.org/display/DDW17/OfficeManager+Field,1130674,OfficeManagerKey,MemberKey,
Office,OfficeManagerKey,Office Manager Key,The lead Office Manager for the given office. This is a foreign key relating to the Member resource's MemberKey.,,String,,255,,,Clé du gestionnaire de bureau,Clave de Gerente de Despacho,Active,929200d,120022,,,No,,,2015-07-21,2015-02-01,,OfficeManagerKey Field,https://ddwiki.reso.org/display/DDW17/OfficeManagerKey+Field,1130524,,,
Office,OfficeManagerMlsId,Office Manager MLS ID,The lead Office Manager for the given office.,,String,,25,,,ID MLS du gestionnaire de bureau,ID de MLS de Gerente de Despacho,Active,562c314,120021,,,No,,,2013-05-21,2012-12-12,,OfficeManagerMlsId Field,https://ddwiki.reso.org/display/DDW17/OfficeManagerMlsId+Field,1130530,,,
Office,OfficeMlsId,Office MLS ID,"The local, well-known identifier. This value may not be unique, specifically in the case of aggregation systems, this value should be the identifier from the original system.",,String,,25,,,ID MLS du bureau,ID de MLS de Despacho Enlistado,Active,52b175c,120004,,,No,,IDX,2018-12-26,2018-12-05,,OfficeMlsId Field (Office),https://ddwiki.reso.org/pages/viewpage.action?pageId=1130536,1130536,,,
Office,OfficeName,Office Name,The legal name of the brokerage.,,String,,255,,,Nom du bureau,Nombre de Despacho,Active,2984659,120005,,,No,,IDX,2018-12-26,2018-12-05,,OfficeName Field (Office),https://ddwiki.reso.org/pages/viewpage.action?pageId=1130542,1130542,,,Company Name = [value]
Office,OfficeNationalAssociationId,Office National Association ID,The national association ID of the office. i.e. in the U.S. is the NRDS number.,,String,,25,,,ID de l’association nationale du bureau,ID de Asociación Nacional de Despacho,Active,4398c6c,120017,,,No,,,2015-07-21,2015-04-16,,OfficeNationalAssociationId Field,https://ddwiki.reso.org/display/DDW17/OfficeNationalAssociationId+Field,1130547,,,
Office,OfficePhone,Office Phone,North American 10 digit phone numbers should be in the format of ###-###-#### (separated by hyphens). Other conventions should use the common local standard. International numbers should be preceded by a plus symbol.,,String,,16,,,Numéro de téléphone du bureau,Teléfono de Despacho,Active,3514c80,120006,,,No,,IDX,2018-12-26,2018-12-05,,OfficePhone Field,https://ddwiki.reso.org/display/DDW17/OfficePhone+Field,1130554,,,Telephone Number = [value]
Office,OfficePhoneExt,Office Phone Ext,The extension of the given phone number (if applicable).,,String,,10,,,Poste téléphonique du bureau,Extensión Telefónica de Despacho,Active,891d2d3,120007,,,No,,,2015-07-21,2015-03-05,,OfficePhoneExt Field,https://ddwiki.reso.org/display/DDW17/OfficePhoneExt+Field,1130560,,,Telephone Extension = [value]
Office,OfficePostalCode,Office Postal Code,The postal code of the office.,,String,,10,,,Code postal du bureau,Código Postal de Despacho,Active,43e18fc,120027,,,No,,IDX,2018-12-26,2018-12-05,,OfficePostalCode Field,https://ddwiki.reso.org/display/DDW17/OfficePostalCode+Field,1130566,,,ZIP Code = [value]
Office,OfficePostalCodePlus4,Office Postal Code Plus 4,The extension of the postal/zip code. i.e. +4,,String,,4,,,Code postal du bureau +4,Código Postal Más 4 de Despacho,Active,2692b0f,120028,,,No,,IDX,2018-12-26,2018-12-05,,OfficePostalCodePlus4 Field,https://ddwiki.reso.org/display/DDW17/OfficePostalCodePlus4+Field,1130574,,,ZIP Plus 4 = [value]
Office,OfficeSocialMedia,Office Social Media,A collection of the types of social media fields available for this office. The collection includes the type of system and other details pertinent about social media,,Collection,SocialMedia,,,,Médias sociaux du bureau,,Active,c4d111c,120050,,,No,,,2018-12-26,2017-10-26,1.7.0,OfficeSocialMedia Field,https://ddwiki.reso.org/display/DDW17/OfficeSocialMedia+Field,1130704,,"ResourceRecordKey, ResourceName",
Office,OfficeStateOrProvince,Office State Or Province,The state or province in which the office is located.,,"String List, Single",,2,,,État ou province du bureau,Estado o Provincia de Despacho,Active,7158276,120026,Open with Enumerations,StateOrProvince,No,,IDX,2018-12-26,2018-12-05,,OfficeStateOrProvince Field,https://ddwiki.reso.org/display/DDW17/OfficeStateOrProvince+Field,1130580,,,State = [value]
Office,OfficeStatus,Office Status,"Is the office active, inactive or under disciplinary action.",,"String List, Single",,25,,,Statut du bureau,Estado de Despacho,Active,ce75533,120030,Open with Enumerations,OfficeStatus,No,,IDX,2018-12-26,2018-12-05,,OfficeStatus Field,https://ddwiki.reso.org/display/DDW17/OfficeStatus+Field,1130587,,,
Office,OfficeType,Office Type,"The type of business conducted by the office. i.e. Real Estate, Appraiser, etc.",,"String List, Single",,50,,,Type de bureau,Tipo de Despacho,Active,bfae029,120010,Open with Enumerations,OfficeType,No,,,2013-05-21,2015-08-12,,OfficeType Field,https://ddwiki.reso.org/display/DDW17/OfficeType+Field,1130592,,,
Office,OriginalEntryTimestamp,Original Entry Timestamp,Date/time the roster (member or office) record was originally input into the source system.,,Timestamp,,27,,,Date et heure de l’entrée originale,Marca de Tiempo Entrada Original,Active,4031ede,120032,,,No,,,2016-06-21,2015-09-24,,OriginalEntryTimestamp Field (Office),https://ddwiki.reso.org/pages/viewpage.action?pageId=1130599,1130599,,,"Date Status = ""Created""Date = [value]"
Office,OriginatingSystem,Originating System,The originating system of the Office record.,,Resource,OUID,,,,,,Active,4fa17d3,,,,No,,,2020-01-20,2020-01-20,1.7.0,OriginatingSystem Field (Office),https://ddwiki.reso.org/pages/viewpage.action?pageId=1130681,1130681,OriginatingSystemID,OrganizationUniqueId,
Office,OriginatingSystemID,Originating System ID,"The RESO OUID's OrganizationUniqueId of the Originating record provider. The Originating system is the system with authoritative control over the record. For example; the name of the MLS where the office was input. In cases where the Originating system was not where the record originated (the authoritative system), see the Originating System fields.",,String,,25,,MLSID,ID du système d’origine,ID Sistema de Origen,Active,7084744,120041,,,No,,IDX,2018-12-26,2018-12-05,1.5.0,OriginatingSystemID Field (Office),https://ddwiki.reso.org/pages/viewpage.action?pageId=1130604,1130604,,,
Office,OriginatingSystemName,Originating System Name,The name of the Originating record provider. Most commonly the name of the MLS. The place where the office is originally input by the member. The legal name of the company.,,String,,255,,"ProviderName, MLSID",Nom du système d’origine,Nombre de Sistema de Origen,Active,5dfeea4,120003,,,No,,IDX,2018-12-26,2018-12-05,,OriginatingSystemName Field (Office),https://ddwiki.reso.org/pages/viewpage.action?pageId=1130610,1130610,,,
Office,OriginatingSystemOfficeKey,Originating System Office Key,"The system key, a unique record identifier, from the Originating system. The Originating system is the system with authoritative control over the record. For example, the Multiple Listing Service where the office was input. There may be cases where the Source System (how you received the record) is not the Originating System. See Source System Key for more information.",,String,,255,,ProviderKey,Clé du système d’origine du bureau,Clave de Despacho de Sistema de Origen,Active,3a922a3,120002,,,No,,IDX,2018-12-26,2018-12-05,,OriginatingSystemOfficeKey Field,https://ddwiki.reso.org/display/DDW17/OriginatingSystemOfficeKey+Field,1130617,,,
Office,SocialMediaType,Social Media Type,"A list of types of sites, blog, social media, the Office URL or ID is referring to. i.e. Website, Blog, Facebook, Twitter, LinkedIn, Skype, etc., This list is used to populate the Type with repeating Social Media URL or ID types.",,"String List, Single",,25,,,Type de médias sociaux,Tipo de Redes Sociales,Active,6c47e81,120012,Open,SocialMediaType,Yes,,,2014-07-03,2014-02-03,,SocialMediaType Field (Office),https://ddwiki.reso.org/pages/viewpage.action?pageId=1130623,1130623,,,
Office,SourceSystem,Source System,The source system of the Office record.,,Resource,OUID,,,,,,Active,c17a57b,,,,No,,,2020-01-20,2020-01-20,1.7.0,SourceSystem Field (Office),https://ddwiki.reso.org/pages/viewpage.action?pageId=1130687,1130687,SourceSystemID,OrganizationUniqueId,
Office,SourceSystemID,Source System ID,"The RESO OUID's OrganizationUniqueId of the Source record provider. The source system is the system from which the record was directly received. In cases where the source system was not where the record originated (the authoritative system), see the Originating System fields.",,String,,25,,MLSID,ID du système source,ID Sistema Fuente,Active,a87db62,120044,,,No,,IDX,2018-12-26,2018-12-05,1.5.0,SourceSystemID Field (Office),https://ddwiki.reso.org/pages/viewpage.action?pageId=1130629,1130629,,,
Office,SourceSystemName,Source System Name,The name of the immediate record provider. The system from which the record was directly received. The legal name of the company.,,String,,255,,"ProviderName, MLSID",Nom du système source,Nombre Sistema Fuente,Active,aa688e3,120043,,,No,,IDX,2018-12-26,2018-12-05,1.5.0,SourceSystemName Field (Office),https://ddwiki.reso.org/pages/viewpage.action?pageId=1130637,1130637,,,
Office,SourceSystemOfficeKey,Source System Office Key,"The system key, a unique record identifier, from the Source System. The Source System is the system from which the record was directly received. In cases where the Source System was not where the record originated (the authoritative system), see the Originating System fields.",,String,,255,,ProviderKey,Clé du système source du bureau,Clave de Despacho Sistema Fuente,Active,c961513,120042,,,No,,IDX,2018-12-26,2018-12-05,1.5.0,SourceSystemOfficeKey Field,https://ddwiki.reso.org/display/DDW17/SourceSystemOfficeKey+Field,1130642,,,
Office,SyndicateAgentOption,Syndicate Agent Option,"A list of options allowing the broker to pass the decision of syndication choice down to the listing agents. i.e. No Agent Choice, Allow Agent Choice, Restrict Agent Choice, etc.",,"String List, Single",,50,,SyndicateMemberOption,Délégation du lieu d’affichage au courtier/agent,Opción de Redifusión Agente,Active,3ba3a9f,120040,Open,SyndicateAgentOption,No,,,2017-08-09,2017-01-17,1.4.0,SyndicateAgentOption Field,https://ddwiki.reso.org/display/DDW17/SyndicateAgentOption+Field,1130648,,,
Office,SyndicateTo,Syndicate To,"The principal broker's choice on where they would like their listings syndicated. i.e. Zillow, Trulia, Homes.com, etc.",,"String List, Multi",,1024,,,Afficher sur,Redifundir a,Active,6f8e608,120039,Open,SyndicateTo,No,,,2015-07-21,2015-03-19,1.4.0,SyndicateTo Field (Office),https://ddwiki.reso.org/pages/viewpage.action?pageId=1130654,1130654,,,
OpenHouse,AppointmentRequiredYN,Appointment Required Yes/No,Indicates whether or not the OpenHouse requires an appointment.,,Boolean,,,,,,Se Requiere Cita SN,Active,fbcc628,160017,,,No,,,2014-07-03,2013-08-08,,AppointmentRequiredYN Field,https://ddwiki.reso.org/display/DDW17/AppointmentRequiredYN+Field,1130743,,,
OpenHouse,HistoryTransactional,History Transactional,The history of the OpenHouse record.,,Collection,,,,,,,Active,2e580b4,,,,No,,,2022-01-06,2022-01-06,1.7.0,HistoryTransactional Field (OpenHouse),https://ddwiki.reso.org/pages/viewpage.action?pageId=1130915,1130915,,"ResourceRecordKey, ResourceName",
OpenHouse,Listing,Listing,The listing associated with the open house.,,Resource,,,,,,,Active,441d83f,,,,No,,,2022-01-06,2022-01-06,1.7.0,Listing Field (OpenHouse),https://ddwiki.reso.org/pages/viewpage.action?pageId=1130893,1130893,ListingKey,ListingKey,
OpenHouse,ListingId,Listing ID,"The well known identifier for the listing related to this Open House. The value may be identical to that of the Listing Key, but the Listing ID is intended to be the value used by a human to retrieve the information about a specific listing. In a multiple originating system or a merged system, this value may not be unique and may require the use of the provider system to create a synthetic unique value.",,String,,255,,"MLNumber, MLSNumber, ListingNumber",,ID de Listado,Active,adfd18b,160006,,,No,,IDX,2018-12-26,2018-12-05,,ListingId Field (OpenHouse),https://ddwiki.reso.org/pages/viewpage.action?pageId=1130749,1130749,,,"Identifier Label = ""Listing"" Identifier = [value]"
OpenHouse,ListingKey,Listing Key,"A unique identifier for the listing record related to this Open House. This may be a number, or string that can include URI or other forms. This is the system you are connecting to and not necessarily the original source of the record. This may be a foreign key from the resource selected in the ResourceName field.",,String,,255,,"SystemUniqueID, ImmediateSourceID",,Clave de Listado,Active,aefaa76,160005,,,No,,IDX,2018-12-26,2018-12-05,,ListingKey Field (OpenHouse),https://ddwiki.reso.org/pages/viewpage.action?pageId=1130755,1130755,,,"Identifier Label = ""Listing""Subaddress Type = ""Key""Identifier = [value]"
OpenHouse,Media,Media,The media related to the OpenHouse record.,,Collection,,,,,,,Active,3e1e4cd,,,,No,,,2022-01-06,2022-01-06,1.7.0,Media Field (OpenHouse),https://ddwiki.reso.org/pages/viewpage.action?pageId=1130921,1130921,,"ResourceRecordKey, ResourceName",
OpenHouse,ModificationTimestamp,Modification Timestamp,The transactional timestamp automatically recorded by the MLS system representing the date/time the Open House was last modified.,,Timestamp,,27,,"ModificationDateTime, DateTimeModified, ModDate, DateMod, UpdateDate, UpdateTimestamp",,Marca de Tiempo de Modificación,Active,852acd9,160007,,,No,,IDX,2018-12-26,2018-12-05,,ModificationTimestamp Field (OpenHouse),https://ddwiki.reso.org/pages/viewpage.action?pageId=1130761,1130761,,,"Date Status = ""Modified""Date = [value]"
OpenHouse,OpenHouseAttendedBy,Open House Attended By,"Will the open house be attended by a licensed agent? Options are attended by agent, attended by the seller or unattended.",,"String List, Single",,25,,,,Jornada de Puertas Abiertas Asistida por,Active,b88c62c,160019,Open with Enumerations,Attended,No,,,2016-06-21,2015-11-19,,OpenHouseAttendedBy Field,https://ddwiki.reso.org/display/DDW17/OpenHouseAttendedBy+Field,1130767,,,
OpenHouse,OpenHouseDate,Open House Date,The date on which the open house will occur.,,Date,,10,,,,Fecha de Jornada de Puertas Abiertas,Active,04c2e8d,160009,,,No,,IDX,2018-12-26,2018-12-05,,OpenHouseDate Field,https://ddwiki.reso.org/display/DDW17/OpenHouseDate+Field,1130773,,,Date = [value]
OpenHouse,OpenHouseEndTime,Open House End Time,The time the open house ends.,,Timestamp,,27,,,,Hora de Finalización de Jornada de Puertas Abiertas,Active,979884b,160011,,,No,,IDX,2018-12-26,2018-12-05,,OpenHouseEndTime Field,https://ddwiki.reso.org/display/DDW17/OpenHouseEndTime+Field,1130779,,,Interval End Time = [value]
OpenHouse,OpenHouseId,Open House ID,"The well-known identifier for the Open House resource. The value may be identical to that of the OpenHouseKey, but the OpenHouseId intended to be the value used by a human to retrieve the information about a specific open house. In a multiple originating system or a merged system, this value may not be unique and may require the use of the provider system to create a synthetic unique value.",,String,,255,,,,ID de Jornada de Puertas Abiertas,Active,e4afbb7,160002,,,No,,,2013-11-19,2019-06-27,,OpenHouseId Field,https://ddwiki.reso.org/display/DDW17/OpenHouseId+Field,1130785,,,
OpenHouse,OpenHouseKey,Open House Key,"A unique identifier for this record from the immediate source. This may be a number, or string that can include URI or other forms. This is the system you are connecting to and not necessarily the original source of the record.",,String,,255,,,,Clave de Jornada de Puertas Abiertas,Active,f0961ef,160001,,,No,,IDX,2018-12-26,2018-12-05,,OpenHouseKey Field,https://ddwiki.reso.org/display/DDW17/OpenHouseKey+Field,1130791,,,"Subaddress Type = ""Key""Contact ID = [value]"
OpenHouse,OpenHouseRemarks,Open House Remarks,"Comments, instructions or information about the open house.",,String,,500,,,,Observaciones de Jornada de Puertas Abiertas,Active,075df8e,160020,,,No,,IDX,2018-12-26,2018-12-05,,OpenHouseRemarks Field,https://ddwiki.reso.org/display/DDW17/OpenHouseRemarks+Field,1130797,,,
OpenHouse,OpenHouseStartTime,Open House Start Time,The time the open house begins.,,Timestamp,,27,,,,Hora de Inicio de Jornada de Puertas Abiertas,Active,3e80341,160010,,,No,,IDX,2018-12-26,2018-12-05,,OpenHouseStartTime Field,https://ddwiki.reso.org/display/DDW17/OpenHouseStartTime+Field,1130803,,,Interval Start Time = [value]
OpenHouse,OpenHouseStatus,Open House Status,"Status of the open house, i.e. Active, Cancelled, Ended.",,"String List, Single",,25,,,,Estado de Jornada de Puertas Abiertas,Active,1b503dd,160021,Open with Enumerations,OpenHouseStatus,No,,IDX,2018-12-26,2018-12-05,,OpenHouseStatus Field,https://ddwiki.reso.org/display/DDW17/OpenHouseStatus+Field,1130809,,,
OpenHouse,OpenHouseType,Open House Type,"The type of open house. i.e. Public, Broker, Office, Association, Private (invitation or targeted publication).",,"String List, Single",,25,,,,Tipo de Jornada de Puertas Abiertas,Active,9b8388b,160016,Open with Enumerations,OpenHouseType,No,,IDX,2018-12-26,2018-12-05,,OpenHouseType Field,https://ddwiki.reso.org/display/DDW17/OpenHouseType+Field,1130814,,,
OpenHouse,OriginalEntryTimestamp,Original Entry Timestamp,The transactional timestamp automatically recorded by the MLS system representing the date/time the Open House was entered and made visible to members of the MLS.,,Timestamp,,27,,"EntryDate, InputDate, DateTimeCreated, CreatedDate.",,Marca de Tiempo Entrada Original,Active,2c36fc1,160008,,,No,,IDX,2018-12-26,2018-12-05,,OriginalEntryTimestamp Field (OpenHouse),https://ddwiki.reso.org/pages/viewpage.action?pageId=1130820,1130820,,,"Date Status = ""Created""Date = [value]"
OpenHouse,OriginatingSystem,Originating System,The originating system of the OpenHouse record.,,Resource,,,,,,,Active,8c960a0,,,,No,,,2022-01-06,2022-01-06,1.7.0,OriginatingSystem Field (OpenHouse),https://ddwiki.reso.org/pages/viewpage.action?pageId=1130898,1130898,OriginatingSystemID,OrganizationUniqueId,
OpenHouse,OriginatingSystemID,Originating System ID,"The RESO OUID's OrganizationUniqueId of the Originating record provider. The Originating system is the system with authoritative control over the record. For example; the name of the MLS where the Open House was input. In cases where the Originating system was not where the record originated (the authoritative system), see the Originating System fields.",,String,,25,,,,ID Sistema de Origen,Active,cb8d326,160022,,,No,,IDX,2018-12-26,2018-12-05,1.5.0,OriginatingSystemID Field (OpenHouse),https://ddwiki.reso.org/pages/viewpage.action?pageId=1130826,1130826,,,
OpenHouse,OriginatingSystemKey,Originating System Key,"The system key, a unique record identifier, from the Originating system. The Originating system is the system with authoritative control over the record. For example, the Multiple Listing Service where the Open House was input. There may be cases where the Source System (how you received the record) is not the Originating System. See Source System Key for more information.",,String,,255,,ProviderKey,,Clave de Sistema de Origen,Active,ad27c73,160003,,,No,,IDX,2018-12-26,2018-12-05,,OriginatingSystemKey Field (OpenHouse),https://ddwiki.reso.org/pages/viewpage.action?pageId=1130833,1130833,,,
OpenHouse,OriginatingSystemName,Originating System Name,The name of the Originating record provider. Most commonly the name of the MLS. The place where the Open House is originally input. The legal name of the company.,,String,,255,,"ProviderName, MLSID",,Nombre de Sistema de Origen,Active,c448e31,160004,,,No,,,2016-06-21,2016-02-18,,OriginatingSystemName Field (OpenHouse),https://ddwiki.reso.org/pages/viewpage.action?pageId=1130840,1130840,,,
OpenHouse,Refreshments,Refreshments,A description of the refreshments that will be served at the open house.,,String,,255,,,,Refrescos,Active,cc5df77,160018,,,No,,IDX,2018-12-26,2018-12-05,,Refreshments Field,https://ddwiki.reso.org/display/DDW17/Refreshments+Field,1130845,,,
OpenHouse,ShowingAgent,Showing Agent,The member record of the showing agent.,,Resource,,,,,,,Active,2514a50,,,,No,,,2022-01-06,2022-01-06,1.7.0,ShowingAgent Field,https://ddwiki.reso.org/display/DDW17/ShowingAgent+Field,1130903,ShowingAgentKey,MemberKey,
OpenHouse,ShowingAgentFirstName,Showing Agent First Name,The first name of the showing agent.,,String,,50,,ShowingMemberFirstName,,Mostrar Nombre de Agente,Active,63f3638,160014,,,No,,,2017-08-09,2017-01-17,,ShowingAgentFirstName Field,https://ddwiki.reso.org/display/DDW17/ShowingAgentFirstName+Field,1130851,,,
OpenHouse,ShowingAgentKey,Showing Agent Key,"A system unique identifier. Specifically, in aggregation systems, the ListAgentKey is the system unique identifier from the system that the record was retrieved. This may be identical to the related xxxId. This is a foreign key relating to the Member resource's MemberKey.",,String,,255,,ShowingMemberKey,,Mostrar Clave de Agente,Active,fbe8461,160013,,,No,,IDX,2018-12-26,2018-12-05,,ShowingAgentKey Field,https://ddwiki.reso.org/display/DDW17/ShowingAgentKey+Field,1130857,,,
OpenHouse,ShowingAgentLastName,Showing Agent Last Name,The last name of the showing agent.,,String,,50,,ShowingMemberLastName,,Mostrar Apellido de Agente,Active,1cbb4e6,160015,,,No,,,2017-08-09,2017-01-17,,ShowingAgentLastName Field,https://ddwiki.reso.org/display/DDW17/ShowingAgentLastName+Field,1130863,,,
